id,school_name,city,lat,lon,ndvi_mean,greenery_index_ndvi_nlcd,percent_eligible_frpm_k12,frpm_quartile_label,marker_color
43696666048649,Lowell Elementary,San Jose,37.329688,-121.87718,0.2097532344716793,0.4220444193007943,0.851,75-100%,#9ca79c
43696666048656,Merritt Trace Elementary,San Jose,37.330909,-121.9258,0.4744065827359893,0.6984327803782242,0.5429999999999999,50-75%,#416441
43696666048664,Reed Elementary,San Jose,37.264637,-121.89461,0.3380700548998562,0.6794078231019473,0.242,0-25%,#708670
43696666048672,River Glen,San Jose,37.312129,-121.89924,0.4278696512278976,0.8176492985372142,0.469,25-50%,#517051
43696666048680,Schallenberger Elementary,San Jose,37.280808,-121.88786,0.2924746374086509,0.6055650803477549,0.255,25-50%,#7f927f
43696666048698,Selma Olinder Elementary,San Jose,37.33834,-121.86659,0.3247360805217021,0.6501969534005198,0.8029999999999999,75-100%,#748a74
43696666048706,Simonds Elementary,San Jose,37.220493,-121.8684,0.2333272608083245,0.4499953830042949,0.092,0-25%,#94a194
43696666048714,Terrell Elementary,San Jose,37.270841,-121.86841,0.2682654641981441,0.5055345941199418,0.541,50-75%,#889888
43696666048722,Hacienda Science/Environmental Magnet,San Jose,37.26967,-121.8839,0.2770003591050691,0.4867416458316578,0.223,0-25%,#859685
43696666048730,Walter L. Bachrodt Elementary,San Jose,37.363361,-121.91285,0.2573332714441836,0.4482990416125167,0.613,50-75%,#8b9b8b
43696666048748,Washington Elementary,San Jose,37.321793,-121.88158,0.2453074476628505,0.4299110855171042,0.83,75-100%,#909e90
43696666048755,Williams Elementary,San Jose,37.208223,-121.85092,0.2251587094058457,0.4045503629745171,0.0819999999999999,0-25%,#97a397
43696666048763,Willow Glen Elementary,San Jose,37.30321,-121.89687,0.2544279998236016,0.4930283981400555,0.359,25-50%,#8c9c8c
43696666060099,Bret Harte Middle,San Jose,37.209431,-121.83816,0.3076135623293242,0.5718361405276943,0.119,0-25%,#7a8e7a
43696666060107,Willow Glen Middle,San Jose,37.291174,-121.89613,0.3224704639942957,0.5948026207401299,0.367,25-50%,#758a75
43696666060115,John Muir Middle,San Jose,37.261393,-121.88237,0.2746269965145546,0.5234897108084465,0.542,50-75%,#869786
43696666062103,Muwekma Ohlone Middle,San Jose,37.35284,-121.90149,0.265098015326451,0.5321097340511233,0.687,50-75%,#899989
43696666062111,Herbert Hoover Middle,San Jose,37.332437,-121.92231,0.3605789919819304,0.6744765404920807,0.63,50-75%,#688168
43696666093074,Los Alamitos Elementary,San Jose,37.22786,-121.88099,0.2823044985445434,0.4833092480143581,0.121,0-25%,#839583
43696666093082,Graystone Elementary,San Jose,37.210665,-121.83774,0.2721899632398832,0.5110152731486757,0.088,0-25%,#869786
43696666093090,Rachel Carson Elementary,San Jose,37.270482,-121.85548,0.3084655704133884,0.5093344006561081,0.472,25-50%,#7a8e7a
43696666095418,Castillero Middle,San Jose,37.221497,-121.88191,0.2614135284568423,0.5254390962797013,0.32,25-50%,#8a9a8a
43696666119010,Ernesto Galarza Elementary,San Jose,37.303525,-121.88686,0.4270209152037074,0.7234383034232276,0.773,75-100%,#517051
43696740110700,Don Callejon,Santa Clara,37.397889,-121.94479,0.342329671467173,0.7154640954550621,0.213,0-25%,#6e856e
43696740133363,Central Park Elementary,Santa Clara,37.345453,-121.97645,0.1877595192012179,0.3387003369077954,0.198,0-25%,#a3ada3
43696740140475,Abram Agnew Elementary,San Jose,37.40643,-121.93425,0.1308054510216702,0.2509272946006586,0.25,25-50%,#b7bbb7
43696740140483,Dolores Huerta Middle,San Jose,37.406908,-121.93501,0.2126952840854312,0.3441841511970199,0.37,25-50%,#9ba69b
43696740141283,Kathleen MacDonald High,San Jose,37.408099,-121.93356,0.0979174917102487,0.21710499275571,0.318,25-50%,#c2c4c2
43696744330122,Santa Clara High,Santa Clara,37.346501,-121.98306,0.1478343422700193,0.2949252067997823,0.236,0-25%,#b1b7b1
43696744338802,Adrian Wilcox High,Santa Clara,37.366875,-121.98578,0.1985744770521638,0.3654980051108345,0.26,25-50%,#a0aaa0
43696746048797,Bowers Elementary,Santa Clara,37.357247,-121.97624,0.3402056061745163,0.6372542807531848,0.596,50-75%,#6f866f
43696746048805,Bracher Elementary,Santa Clara,37.367565,-121.97521,0.3079911798498856,0.4998448242155972,0.335,25-50%,#7a8e7a
43696746048813,Braly Elementary,Sunnyvale,37.36352,-122.01792,0.3661551817376994,0.6223106741992247,0.315,25-50%,#667f66
43696746048821,Briarwood Elementary,Santa Clara,37.35835,-121.98695,0.2663842983822289,0.4946823688932178,0.3989999999999999,25-50%,#889988
43696746048847,C. W. Haman Elementary,Santa Clara,37.34346,-121.96471,0.2325754033956965,0.4389078048271151,0.284,25-50%,#94a194
43696746048854,Juan Cabrillo Middle,Santa Clara,37.359318,-121.97077,0.2605568848317952,0.4555461696463337,0.261,25-50%,#8a9a8a
43696746048896,Kathryn Hughes Elementary,Santa Clara,37.406367,-121.9634,0.2841140542058282,0.4426084875776996,0.413,25-50%,#829482
43696746048904,Laurelwood Elementary,Santa Clara,37.342896,-122.00238,0.2358748490523361,0.4747229428406907,0.1119999999999999,0-25%,#93a093
43696746048920,Millikin Elementary,Santa Clara,37.3326,-121.97617,0.4741104796824461,0.6888021992932819,0.042,0-25%,#416441
43696746048938,Montague Elementary,Santa Clara,37.389464,-121.94707,0.2016905291451887,0.3601070561897974,0.39,25-50%,#9fa99f
43696746048987,Pomeroy Elementary,Santa Clara,37.348416,-121.98687,0.2643306863652383,0.4535423383550989,0.433,25-50%,#899989
43696746048995,Ponderosa Elementary,Sunnyvale,37.362341,-122.00957,0.2804142074921095,0.4846888572016511,0.284,25-50%,#849584
43696746049019,Scott Lane Elementary,Santa Clara,37.356626,-121.95953,0.2572252699468441,0.4533299252463337,0.552,50-75%,#8c9b8c
43696746049027,Sutter Elementary,Santa Clara,37.334641,-121.98728,0.285749539088621,0.5299681206400341,0.146,0-25%,#829482
43696746049035,Washington Open Elementary,Santa Clara,37.341942,-121.94032,0.2138644518933067,0.4301682877418738,0.0819999999999999,0-25%,#9aa69a
43696746049043,Westwood Elementary,Santa Clara,37.33413,-121.96064,0.3667191302617636,0.7676601784054835,0.375,25-50%,#667f66
43696746101752,Buchser Middle,Santa Clara,37.344283,-121.94447,0.1988146345187917,0.3479017792841386,0.322,25-50%,#a0aaa0
43696746101760,Marian A. Peterson Middle,Sunnyvale,37.350303,-122.00894,0.273171873449915,0.4703112732438128,0.22,0-25%,#869786
43696826049068,Argonaut Elementary,Saratoga,37.276461,-122.02601,0.2725497750871348,0.4449210163287724,0.025,0-25%,#869786
43696826049084,Foothill Elementary,Saratoga,37.265272,-122.03334,0.3342341827485799,0.6827732577100165,0.09,0-25%,#718771
43696826049092,Redwood Middle,Saratoga,37.267516,-122.01397,0.360936973559816,0.6843195334352833,0.025,0-25%,#688168
43696826049100,Saratoga Elementary,Saratoga,37.256034,-122.03355,0.3493412992259927,0.6999809748366731,0.03,0-25%,#6c846c
43696906049142,Bishop Elementary,Sunnyvale,37.386797,-122.02541,0.286542183292083,0.5160431263116555,0.428,25-50%,#819481
43696906049159,Vargas Elementary,Sunnyvale,37.381565,-122.04785,0.3122195961449701,0.5480073544949716,0.292,25-50%,#798d79
43696906049167,Cherry Chase Elementary,Sunnyvale,37.366463,-122.05657,0.2888802300092523,0.4595637079790846,0.072,0-25%,#819381
43696906049175,Cumberland Elementary,Sunnyvale,37.367392,-122.04312,0.2349179243141514,0.4254794326362183,0.0969999999999999,0-25%,#93a193
43696906049191,Ellis Elementary,Sunnyvale,37.369847,-122.02372,0.2411741530225012,0.4287171622108126,0.246,0-25%,#919f91
43696906049217,Fairwood Elementary,Sunnyvale,37.396122,-121.99124,0.250479670416701,0.4412091624642757,0.231,0-25%,#8e9d8e
43696906049233,Lakewood Elementary,Sunnyvale,37.398337,-122.00335,0.2314000290250708,0.3869542996101343,0.336,25-50%,#94a294
43696906049241,Columbia Middle,Sunnyvale,37.392517,-122.01908,0.3336648765646707,0.6345265358235896,0.303,25-50%,#718871
43696906049258,Sunnyvale Middle,Sunnyvale,37.360221,-122.05401,0.4080088864032521,0.6983503643092842,0.168,0-25%,#587558
43696906049282,San Miguel Elementary,Sunnyvale,37.391949,-122.00801,0.2042764518978778,0.3464790121533234,0.311,25-50%,#9ea99e
43697086049290,Alta Vista Elementary,Los Gatos,37.240759,-121.94236,0.3360419846634627,0.533650591537914,0.068,0-25%,#718771
43697086049316,Carlton Elementary,San Jose,37.247604,-121.9459,0.2209541374901294,0.357922112236873,0.053,0-25%,#98a498
43697086049332,Dartmouth Middle,San Jose,37.239598,-121.89671,0.2219760824059979,0.4326230077881777,0.174,0-25%,#98a498
43697086049357,Guadalupe Elementary,San Jose,37.228769,-121.89693,0.3300385549456386,0.4566255869923146,0.0819999999999999,0-25%,#738973
43697086049373,Lietz Elementary,San Jose,37.243765,-121.90302,0.2222530393568007,0.4018635964151136,0.2319999999999999,0-25%,#97a497
43697086049407,Noddin Elementary,San Jose,37.237773,-121.91388,0.2581781750235953,0.5018144072705394,0.152,0-25%,#8b9b8b
43697086049415,Oster Elementary,San Jose,37.255483,-121.91957,0.2180323329577868,0.3834063238587593,0.128,0-25%,#99a599
43697086049449,Union Middle,San Jose,37.242736,-121.9344,0.1766902160071153,0.3201058127011296,0.078,0-25%,#a7b0a7
43733870137505,Mabel Mattos Elementary,Milpitas,37.405981,-121.89845,0.141130186375064,0.2728110740962113,0.151,0-25%,#b3b9b3
43733870140673,Milpitas Middle College High,Milpitas,37.453595,-121.90101,0.2335858937378152,0.3637655996168394,0.418,25-50%,#94a194
43733874334470,Milpitas High,Milpitas,37.450802,-121.89981,0.2857691951274829,0.4200568943115172,0.44,25-50%,#829482
43733876047583,Alexander Rose Elementary,Milpitas,37.432219,-121.87707,0.2271154240077595,0.3802532342081428,0.562,50-75%,#96a396
43733876047591,Anthony Spangler Elementary,Milpitas,37.430325,-121.91456,0.3630674235947876,0.5921641034029986,0.352,25-50%,#678067
43733876047609,Curtner Elementary,Milpitas,37.440082,-121.91265,0.2030844944069001,0.3348692042558412,0.235,0-25%,#9ea99e
43733876047625,John Sinnott Elementary,Milpitas,37.424319,-121.86953,0.2969884481360932,0.4873123224482587,0.226,0-25%,#7e917e
43733876047633,Joseph Weller Elementary,Milpitas,37.457484,-121.90541,0.1637076780189619,0.2847642694745283,0.437,25-50%,#acb3ac
43733876047641,Marshall Pomeroy Elementary,Milpitas,37.453954,-121.90214,0.2421854176661273,0.4055656268587141,0.276,25-50%,#919f91
43733876047666,Rancho Milpitas Middle,Milpitas,37.42487,-121.87002,0.3555607571729103,0.5518182772365187,0.437,25-50%,#6a826a
43733876047674,Robert Randall World Languages,Milpitas,37.430346,-121.88074,0.206650199828344,0.3400463503234963,0.593,50-75%,#9da89d
43733876047682,Thomas Russell Middle,Milpitas,37.453899,-121.90174,0.2499641709788283,0.4070227212687567,0.3879999999999999,25-50%,#8e9d8e
43733876047690,William Burnett Elementary,Milpitas,37.441689,-121.88227,0.2654097633499184,0.4698092723771395,0.461,25-50%,#899989
43733876067219,Pearl Zanker Elementary,Milpitas,37.407667,-121.90486,0.3283004817973479,0.5561257539042351,0.359,25-50%,#738973
